permalink,wineryname,wineryowner,permitnumber,street,city,state,zipcode,county,lat,lng
/CA/SAN-DIEGO/JAMUL/DEERHORN-VALLEY-VINEYARDS/,DEERHORN VALLEY VINEYARDS,DIANNE LYNNE COLLIS,CA-W-21777,2516 HONEY SPRINGS RD,JAMUL,CA,91935,SAN DIEGO,32.688042,-116.750295
/CA/Napa/ST-HELENA/DANCING-CROW/,DANCING CROW,LOST HOG WINERY LLC,CA-W-21778,105 ZINFANDEL LN,ST HELENA,CA,94574,Napa,38.488986,-122.428292
/CA/CALAVERAS/COPPEROPOLIS/POGGI-WINES-LLC/,POGGI WINES LLC,POGGI WINES LLC,CA-W-21779,90 ROCK CREEK RD,COPPEROPOLIS,CA,95228,CALAVERAS,37.984628,-120.647097
/CA/SAN-DIEGO/ESCONDIDO/VINO-PREGIATI-LLC/,VINO PREGIATI LLC,VINO PREGIATI LLC,CA-W-21780,298 ENTERPRISE ST,ESCONDIDO,CA,92029,SAN DIEGO,33.121764,-117.115412
/CA/El-Dorado/SOMERSET/SENTIVO-LLC/,SENTIVO LLC,SENTIVO LLC,CA-W-21781,7460 FAIRPLAY RD,SOMERSET,CA,95684,El Dorado,38.596275,-120.676572
/CA/Sonoma/SEBASTOPOL/CAMLOW-CELLARS-LLC/,CAMLOW CELLARS LLC,CAMLOW CELLARS LLC,CA-W-21782,1300 MONTGOMERY RD,SEBASTOPOL,CA,95472,Sonoma,38.408873,-122.881433
/CA/Sonoma/SONOMA/BEDROCK-WINE-COMPANY/,BEDROCK WINE COMPANY,BEDROCK WINE COMPANY LP BEDROCK WINE COMPANY L.L.C.  GENARAL PARTNER,CA-W-21783,21481 EIGHTH ST E,SONOMA,CA,95476,Sonoma,38.26205,-122.442035
/CA/RIVERSIDE/TEMECULA/AVENSOLE-WINERY/,AVENSOLE WINERY,LYTTON VINEYARD & WINERY LP,CA-W-21785,34567 RANCHO CALIFORNIA RD,TEMECULA,CA,92592,RIVERSIDE,33.530685,-117.059689
/CA/Sonoma/HEALDSBURG/THORN-HILL-VINEYARDS-INC/,THORN HILL VINEYARDS INC.,THORN HILL VINEYARDS INC.,CA-W-21786,499 MOORE LN,HEALDSBURG,CA,95448,Sonoma,38.612931,-122.876547
/CA/SAN-LUIS-OBISPO/PASO-ROBLES/DIABLO-PASO-WINES-LLC/,DIABLO PASO WINES LLC,DIABLO PASO WINES LLC,CA-W-21787,2540 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.662692,-120.648248
/CA/CALAVERAS/COPPEROPOLIS/SEGASSIA-VINEYARDS-LLC/,SEGASSIA VINEYARDS LLC,SEGASSIA VINEYARDS LLC,CA-W-21788,90 ROCK CREEK RD,COPPEROPOLIS,CA,95228,CALAVERAS,37.984628,-120.647097
/CA/SANTA-BARBARA/LOMPOC/FOUR-BROTHERS-WINE-CO/,FOUR BROTHERS WINE CO.,FOUR BROTHERS WINERY LLC,CA-W-21789,300 N 12TH ST,LOMPOC,CA,93436,SANTA BARBARA,34.643065,-120.435237
/CA/Sonoma/SONOMA/ROMILILLY-WINES/,ROMILILLY WINES,DUSTY RIVERVIEW CELLARS,CA-W-21790,21684 EIGHTH ST E.,SONOMA,CA,95476,Sonoma,38.259845,-122.436705
/CA/SAN-JOAQUIN/LOCKEFORD/LVVR-SPARKLING-CELLARS/,LVVR SPARKLING CELLARS,EMD WINEMAKING LLC,CA-W-21791,12470 LOCKE RD,LOCKEFORD,CA,95237,SAN JOAQUIN,38.152003,-121.162716
/CA/Sonoma/HEALDSBURG/CHATEAU-LEAN-TO/,CHATEAU LEAN-TO,JOHN MICHAEL KOETZNER,CA-W-21792,376 W GRANT ST,HEALDSBURG,CA,95448,Sonoma,38.615317,-122.880525
/CA/LAKE/LAKEPORT/WILD-WEST-WINERY/,WILD WEST WINERY,RHONDA HOOD,CA-W-21793,1435 BIG VALLEY RD,LAKEPORT,CA,95453,LAKE,39.006159,-122.886158
/CA/NAPA/CALISTOGA/PRIM-FAMILY-VINEYARD/,PRIM FAMILY VINEYARD,PRIM FAMILY VINEYARD LLC,CA-W-21794,1510 DIAMOND MTN RD,CALISTOGA,CA,94515,NAPA,38.567016,-122.574903
/CA/SAN-LUIS-OBISPO/PASO-ROBLES/PELLETIERE-ESTATE/,PELLETIERE ESTATE,PELLETIERE ESTATES LLC,CA-W-21795,3280 TOWNSHIP RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.569316,-120.75518
/CA//ARCATA/SEPTENTRIO-WINERY/,SEPTENTRIO WINERY,SEPTENTRIO LLC,CA-W-21796,1433 11TH ST,ARCATA,CA,95521,,40.871652,-124.092929
/CA/El-Dorado/PLACERVILLE/URSA-VINEYARD/,URSA VINEYARD,BRANCH VENTURES LLC,CA-W-21797,5001 DOLLHOUSE RD,PLACERVILLE,CA,95667,El Dorado,38.674463,-120.655662
/CA/LOS-ANGELES/SANTA-CLARITA/PAGTER-BROTHERS-LLC/,PAGTER BROTHERS LLC,PAGTER BROTHERS LLC,CA-W-21798,25327 AVENUE STANFORD,SANTA CLARITA,CA,91355,LOS ANGELES,34.434465,-118.579583
/CA/SAN-DIEGO/SPRING-VALLEY/VINEYARD-HACIENDA-EVENTS-INC/,VINEYARD HACIENDA EVENTS INC.,VINEYARD HACIENDA EVENTS INC.,CA-W-21799,12685 CAMPO RD,SPRING VALLEY,CA,91978,SAN DIEGO,32.724218,-116.917362
/CA/SANTA-BARBARA/BUELLTON/PENCE-RANCH/,PENCE RANCH,QUANTUM WINES LLC,CA-W-21800,1909 W 246 HWY,BUELLTON,CA,93427,SANTA BARBARA,34.621139,-120.248805
/CA/SAN-LUIS-OBISPO/TEMPLETON/BETHEL-ROAD-VINEYARDS/,BETHEL ROAD VINEYARDS,NIELS UDSEN AND BERIT UDSEN,CA-W-21801,1266 N BETHEL RD,TEMPLETON,CA,93465,SAN LUIS OBISPO,35.576468,-120.719669
/CA/Napa/NAPA/NICHOLSON-JONES-SELECTIONS/,NICHOLSON JONES SELECTIONS,NICHOLSON JONES SELECTIONS LLC,CA-W-21802,15 CHATEAU LN,NAPA,CA,94558,Napa,38.306995,-122.247004
/CA/Sonoma/HEALDSBURG/PERKINS-&-HARTER-LLC/,PERKINS & HARTER LLC,PERKINS & HARTER LLC,CA-W-21803,3491 W DRY CREEK ROAD RD,HEALDSBURG,CA,95448,Sonoma,38.64359,-122.917591
/CA/HUMBOLDT/GARBERVILLE/AVIDITY-BOUTIQUE-CELLARS/,AVIDITY BOUTIQUE CELLARS,AVIDITY BOUTIQUE CELLARS LLC,CA-W-21804,4545 BRICELAND THORN RD,GARBERVILLE,CA,95542,HUMBOLDT,40.122081,-123.884225
/CA/Sonoma/SANTA-ROSA/PEACELAND-VINEYARDS/,PEACELAND VINEYARDS,PEACE LAND LLC,CA-W-21805,1160 HOPPER AVE,SANTA ROSA,CA,95403,Sonoma,38.478709,-122.740891
/CA/Sonoma/SANTA-ROSA/XPORTABILITY-LLC/,XPORTABILITY LLC,XPORTABILITY LLC,CA-W-21806,3360 COFFEY LN,SANTA ROSA,CA,95403,Sonoma,38.472261,-122.744474
/CA/SONOMA/SEBASTOPOL/LAGOSTA-WINE-CO-LLC/,LAGOSTA WINE CO. LLC,LAGOSTA WINE CO. LLC,CA-W-21807,3905 FREI RD,SEBASTOPOL,CA,95472,SONOMA,38.444161,-122.845349
/CA/SAN-FRANCISCO/SAN-FRANCISCO/B-AND-B-WINE-COMPANY-LLC/,B AND B WINE COMPANY LLC.,B AND B WINE COMPANY LLC.,CA-W-21808,995 9TH ST,SAN FRANCISCO,CA,94130,SAN FRANCISCO,37.825851,-122.369472
/CA/Imperial/IMPERIAL/PEARSON-BROTHERS-WINERY/,PEARSON BROTHERS WINERY,PEARSON BROTHERS WINERY INC,CA-W-21809,520 W ATEN RD,IMPERIAL,CA,92251,Imperial,32.826675,-115.582263
/CA//HEALDSBURG/MACROSTIE-WINERY/,MACROSTIE WINERY,LION NATHAN USA INC.,CA-W-21810,4605 WESTSIDE RD,HEALDSBURG,CA,95448,,38.554578,-122.872684
/CA/SAN-LUIS-OBISPO/PASO-ROBLES/MONTAGNEUX/,MONTAGNEUX,PHILLIP VOGT & FREDRIK OLSSON,CA-W-21811,3230 RIVERSIDE AVE,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.648156,-120.689319
/CA//KENWOOD/KENWOOD-VINEYARDS/,KENWOOD VINEYARDS,PERNOD RICARD KENWOOD HOLDING LLC,CA-W-21812,9592 SONOMA HWY,KENWOOD,CA,95452,,38.416739,-122.543335
/CA/SANTA-BARBARA/SANTA-MARIA/AMPLIFY-WINES/,AMPLIFY WINES,CAMERON PORTER AND MARLEN PORTER,CA-W-21814,2330 WESTGATE RD,SANTA MARIA,CA,93455,SANTA BARBARA,34.918567,-120.460379
/CA/Contra-Costa/WALNUT-CREEK/CALICRAFT-BREWING-CO/,CALICRAFT BREWING CO.,CALI CRAFT BREWERY INC.,CA-W-21815,2700 MICTCHELL DR,WALNUT CREEK,CA,94598,Contra Costa,37.93235,-122.019363
/CA/Napa/NAPA/CHANDELLE-WINERY/,CHANDELLE WINERY,CHANDELLE OF SONOMA INC.,CA-W-21816,45 ENTERPRISE CT,NAPA,CA,94558,Napa,38.260379,-122.274204
/CA/SACRAMENTO/GALT/HANFORD-RANCH-WINERY/,HANFORD RANCH WINERY,PRESTON MCKAY HANFORD JR.,CA-W-21817,13200 LOLL RD,GALT,CA,95632,SACRAMENTO,38.28319,-121.191663
/CA//SONOMA/CORNER-103-LLC/,CORNER 103 LLC,CORNER 103 LLC,CA-W-21818,21481 8TH ST,SONOMA,CA,95476,,38.26205,-122.442035
/CA//SONOMA/LLANDU-ESTATE-WINERY-LLC/,LLANDU ESTATE WINERY LLC,LLANDU ESTATE WINERY LLC,CA-W-21819,21481 E 8TH ST,SONOMA,CA,95476,,38.26205,-122.442035
/CA/SONOMA/HEALDSBURG/PETERSON-WINERY/,PETERSON WINERY,PETERSON WINERY LLC,CA-W-2182,4791 DRY CREEK RD,HEALDSBURG,CA,95448,SONOMA,38.67324,-122.933823
/CA/SAN-LUIS-OBISPO/ARROYO-GRANDE/CHENE-WINES/,CHENE WINES,CHENE VINEYARDS LLC,CA-W-21820,2195 CORBETT CANYON RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO,35.189461,-120.581937
/CA/SONOMA/GRATON/DRINKS-LICENSING-LLC/,DRINKS LICENSING LLC,DRINKS LICENSING LLC,CA-W-21821,9119 GRATON RD,GRATON,CA,95444,SONOMA,38.435793,-122.870165
/CA/MONTEREY/CARMEL-VALLEY/JARMAN-LLC/,JARMAN LLC,JARMAN LLC,CA-W-21822,60 HOLMAN RD,CARMEL VALLEY,CA,93924,MONTEREY,36.482653,-121.718485
/CA/TEHAMA-COUNTY/VINA/NEW-CLAIRVAUX-VINEYARD-LLC/,NEW CLAIRVAUX VINEYARD LLC,NEW CLAIRVAUX VINEYARD LLC,CA-W-21823,26240 7TH ST,VINA,CA,96092,TEHAMA COUNTY,39.932171,-122.058119
/CA/SAN-JUAQUIN/LODI/IMAGINATION-WINES-LLC/,IMAGINATION WINES LLC,IMAGINATION WINES LLC,CA-W-21824,5954 E KETTLEMAN LN,LODI,CA,95240,SAN JUAQUIN,38.115789,-121.243124
/CA//SAN-BRUNO/SOUTH-CITY-CIDERWORKS/,SOUTH CITY CIDERWORKS,SOUTH CITY CIDERWORKS LLC,CA-W-21825,1236 MONTGOMERY AVE,SAN BRUNO,CA,94066,,37.639941,-122.412166
/CA/Amador/PLYMOUTH/PROSPECT-CELLARS-LLC/,PROSPECT CELLARS LLC,PROSPECT CELLARS LLC,CA-W-21826,11011 SHENANDOAH RD,PLYMOUTH,CA,95669,Amador,38.521581,-120.820548
/CA/Sonoma/KENWOOD/ARTISAN-WINES-OF-CALIFORNIA-LLC/,ARTISAN WINES OF CALIFORNIA LLC,ARTISAN WINES OF CALIFORNIA LLC,CA-W-21827,233 ADOBE CANYON RD,KENWOOD,CA,95452,Sonoma,38.428521,-122.555443
/CA/PLACER/AUBURN/WILLIAMS-BRIDGE-VINEYARD/,WILLIAMS BRIDGE VINEYARD,STACY WILLIAMS,CA-W-21828,8010 MOUNT VERON RD,AUBURN,CA,95603,PLACER,38.946912,-121.157944
/CA/SAN-LUIS-OBISPO/SAN-LUIS-OBISPO/CUTRUZZOLA-VINEYARDS/,CUTRUZZOLA VINEYARDS,CUTRUZZOLA VINEYARDS LLC,CA-W-21829,178 SUBURBAN RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,35.244338,-120.670103
/CA//HEALDSBURG/COMSTOCK-WINES/,COMSTOCK WINES,COMSTOCK WINES LLC,CA-W-21830,1290 DRY CREEK RD,HEALDSBURG,CA,95448,,38.632637,-122.895148
/CA/Napa/NAPA/RELIC-WINE-CELLARS/,RELIC WINE CELLARS,RELIC WINE CELLARS LLC,CA-W-21831,2400 SODA CANYON RD,NAPA,CA,94558,Napa,38.411887,-122.293303
/CA/SOLANO/FAIRFIELD/SOLANO-WINE-COLLECTIVE/,SOLANO WINE COLLECTIVE,SOLANO WINE COLLECTIVE LLC,CA-W-21832,499 EDISON CT,FAIRFIELD,CA,94534,SOLANO,38.205448,-122.142419
/CA/Napa/NAPA/LA-CHERTOSA-WINES/,LA CHERTOSA WINES,VINO FAVOLOSO IMPORTING AND DISTRIBUTING LLC,CA-W-21833,1075 GOLDEN GATE DR,NAPA,CA,94558,Napa,38.278137,-122.301053
/CA//MURRIETA/SANTA-RAMONA-VINEYARDS-LLC/,SANTA RAMONA VINEYARDS LLC,SANTA RAMONA VINEYARDS LLC,CA-W-21834,37925 AVENIDA LA CRESTA,MURRIETA,CA,92562,,33.566084,-117.31165
/CA/SAN-DIEGO/ESCONDIDO/OLD-SURVEY-VINEYARDS-INC/,OLD SURVEY VINEYARDS INC.,OLD SURVEY VINEYARDS INC.,CA-W-21835,16850 OLD SURVEY RD,ESCONDIDO,CA,92025,SAN DIEGO,33.078871,-116.962457
/CA/Sonoma/SEBASTOPOL/G-REEDY-WINES/,G. REEDY WINES,G. REEDY WINES,CA-W-21836,2064 GRAVENSTEIN HWY N,SEBASTOPOL,CA,95472,Sonoma,38.424216,-122.848438
/CA/SAN-DIEGO/SAN-DIEGO/KOI-ZEN-CELLARS/,KOI ZEN CELLARS,DARIUS F. MILLER AND LISA KINNEY MILLER,CA-W-21837,12225 WORLD TRADE DR,SAN DIEGO,CA,92128,SAN DIEGO,32.986483,-117.072741
/CA/YOLO/CLARKSBURG/YOCHA-DEHE-VINEYARDS/,YOCHA DEHE VINEYARDS,YOCHA DEHE VINEYARDS,CA-W-21838,35265 WILLOW AVE,CLARKSBURG,CA,95612,YOLO,38.422495,-121.532457
/CA/SAN-DIEGO/JULIAN/JULIAN-HARD-CIDER/,JULIAN HARD CIDER,JULIAN HARD CIDER LLC,CA-W-21839,2641 APPLE LN,JULIAN,CA,92036,SAN DIEGO,33.074887,-116.594079
/CA//GEYSERVILLE/BENNETT-VALLEY-CELLARS/,BENNETT VALLEY CELLARS,BENNETT VALLEY VINEYARD & WINERY INC.,CA-W-21840,4001 HIGHWAY 128,GEYSERVILLE,CA,95441,,38.688662,-122.848867
/CA/Napa/SAINT-HELENA/ALKO-RANCH/,ALKO RANCH,ALKO RANCH LLC,CA-W-21841,1784 POPE CANYON RD,SAINT HELENA,CA,94574,Napa,38.604266,-122.398911
/CA/Napa/NAPA/ALYRIS-VINEYARDS/,ALYRIS VINEYARDS,ALYRIS VINEYARDS LIMITED,CA-W-21842,2840 MONTICELLO RD,NAPA,CA,94558,Napa,38.348291,-122.225512
/CA/Napa/NAPA/KING-OF-CLUBS/,KING OF CLUBS,KING OF CLUBS WINE LLC,CA-W-21843,1907 N KELLY RD,NAPA,CA,94558,Napa,38.232476,-122.258107
/CA/Sonoma/HEALDSBURG/RALLY-POINT-WINES/,RALLY POINT WINES,RALLY POINT WINES LLC,CA-W-21844,109 W NORTH ST,HEALDSBURG,CA,95448,Sonoma,38.611398,-122.875716
/CA/YOLO/BROOKS/SEKA-HILLS/,SEKA HILLS,SEKA HILLS,CA-W-21845,19326 COUNTY ROAD 78,BROOKS,CA,95606,YOLO,43.650467,-70.345004
/CA/SAN-FRANCISCO/SAN-FRANCISCO/COSENZA-CELLARS-LLC/,COSENZA CELLARS LLC,COSENZA CELLARS LLC,CA-W-21846,5361 BLUXOME ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO,37.775981,-122.39801
/CA/SAN-LUIS-OBISPO/PASO-ROBLES/DOMAINE-LE-MIEUX/,DOMAINE LE MIEUX,LEMIEUX FAMILY WINERY LLC,CA-W-21848,3230 RIVERSIDE AVE,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.648156,-120.689319
/CA/SAN-LUIS-OBISPO/SAN-SIMEON/HEARST-RANCH-WINERY/,HEARST RANCH WINERY,MIRASOL WINE LLC,CA-W-21849,442 SAN SIMEON RD,SAN SIMEON,CA,93452,SAN LUIS OBISPO,35.643626,-121.191724
/CA/SAN-JOAQUIN/THORNTON/CONSUMNES-RIVER-FARM-LLC/,CONSUMNES RIVER FARM LLC,CONSUMNES RIVER FARM LLC,CA-W-21850,28305 N THORNTON RD,THORNTON,CA,95686,SAN JOAQUIN,38.244208,-121.430164
/CA/SANTA-CRUZ/SANTA-CRUZ/PRIVATE-VINE-WINES-LLC/,PRIVATE VINE WINES LLC,PRIVATE VINE WINES LLC,CA-W-21851,815 ALMAR AVE,SANTA CRUZ,CA,95060,SANTA CRUZ,36.959732,-122.044336
/CA/Napa/NAPA/BUSELLI-FAMILY-WINES/,BUSELLI FAMILY WINES,BUSELLI FAMILY WINES LLC,CA-W-21852,620 TRANCAS ST,NAPA,CA,94558,Napa,38.326028,-122.287696
/CA//ST.-HELENA/TREASURE-WINES-LLC/,TREASURE WINES LLC,TREASURE WINES LLC,CA-W-21853,3524 SILVERADO TRL,ST. HELENA,CA,94574,,38.547412,-122.488369
/CA/SONOMA/GEYSERVILLE/ECO-TERRENO-WINES-INC/,ECO TERRENO WINES INC.,ECO TERRENO WINES INC.,CA-W-21854,4001 HWY. 128,GEYSERVILLE,CA,95441,SONOMA,38.688662,-122.848867
/CA/LOS-ANGELES/SANTA-CLARITA/FINLEY-FAMILY-WINES/,FINLEY FAMILY WINES,DAVID ARMAND FINLEY,CA-W-21855,25327 AVENUE STANFORD,SANTA CLARITA,CA,91355,LOS ANGELES,34.434465,-118.579583
/CA/UNITED-STATES/LIVERMORE/ROSA-FIERRO-CELLARS/,ROSA FIERRO CELLARS,ROSA FIERRO WINE COMPANY LLC,CA-W-21856,633 KALTHOFF CMN,LIVERMORE,CA,94550,UNITED STATES,37.629491,-121.790778
/CA/LAKE/KELSEYVILLE/BOATIQUE-WINERY-LLC/,BOATIQUE WINERY LLC,BOATIQUE WINERY LLC,CA-W-21857,8255 RED HILL RD,KELSEYVILLE,CA,95451,LAKE,38.915306,-122.753717
/CA/Amador/AMADOR-CITY/GOLD-CREEK-VINEYARDS/,GOLD CREEK VINEYARDS,BLEND CRAFT WINES INC.,CA-W-21858,14467 HIGHWAY 49,AMADOR CITY,CA,95601,Amador,38.419357,-120.843097
/CA/SANTA-BARBARA/ORCUTT/BRAVE-&-MAIDEN-ESTATE/,BRAVE & MAIDEN ESTATE,BRAVE & MAIDEN ESTATE LTD.,CA-W-21859,9050 SAN ANTONIO RD,ORCUTT,CA,93455,SANTA BARBARA,34.766147,-120.435202
/CA/NAPA/SAINT-HELENA/ANDERSONS-CONN-VALLEY-WINERY-INC/,ANDERSON'S CONN VALLEY WINERY INC.,ANDERSON'S CONN VALLEY WINERY INC.,CA-W-2186,680 ROSSI RD,SAINT HELENA,CA,94574,NAPA,38.515495,-122.410962
/CA/SANTA-CLARA/MORGAN-HILL/MOUNTAIN-VIEW-VINTNERS-LLC/,MOUNTAIN VIEW VINTNERS LLC,MOUNTAIN VIEW VINTNERS LLC,CA-W-21860,1480 E MAIN AVE,MORGAN HILL,CA,95037,SANTA CLARA,37.145724,-121.634323
/CA/Napa/NAPA/CRISTIE-KERR-WINES-LLC/,CRISTIE KERR WINES LLC,CRISTIE KERR WINES LLC,CA-W-21862,1221 DUHIG RD,NAPA,CA,94559,Napa,38.250766,-122.347416
/CA/Napa/ANGWIN/ACCENDO-CELLARS/,ACCENDO CELLARS,PUAMANA LLC,CA-W-21863,335 WEST LN,ANGWIN,CA,94508,Napa,38.563618,-122.46558
/CA/NAPA/CALISTOGA/KAISER-FAMILY-WINERY-INC/,KAISER FAMILY WINERY INC,KAISER FAMILY WINERY INC,CA-W-21864,2280 GREENWOOD AVE,CALISTOGA,CA,94515,NAPA,38.594468,-122.58749
/CA/Los-Angeles/WESTLAKE-VILLAGE/ARCHIUM-CELLARS/,ARCHIUM CELLARS,ARCHIUM CELLARS LLC,CA-W-21865,31111 VIA COLINAS,WESTLAKE VILLAGE,CA,91362,Los Angeles,34.154101,-118.802574
/CA/Mendocino/UKIAH/BENISON-VINEYARDS-&-WINERY/,BENISON VINEYARDS & WINERY,BENISON VINEYARDS & WINERY,CA-W-21866,2350 MCNAB RANCH RD,UKIAH,CA,95482,Mendocino,39.041432,-123.185813
/CA/NAPA/NAPA/MK-CELLARS-LLC/,MK CELLARS LLC,MK CELLARS LLC,CA-W-21867,620 TRANCAS ST,NAPA,CA,94558,NAPA,38.326028,-122.287696
/CA/SANTA-BARBARA/BUELLTON/ALEBRU-VINOLLC/,ALEBRU VINOLLC,ALEBRU VINOLLC,CA-W-21868,92 2ND ST,BUELLTON,CA,93427,SANTA BARBARA,34.615,-120.190264
/CA/NAPA/CALISTOGA/BRIAN-ARDEN-WINES/,BRIAN ARDEN WINES,BRIAN ARDEN WINES HOLDINGS INC.,CA-W-21869,331 SILVERADO TRL,CALISTOGA,CA,94515,NAPA,38.583064,-122.565332
/CA/MENDOCINO/HOPLAND/TOPEL-WINERY/,TOPEL WINERY,MARK TOPEL AND DONNIS TOPEL,CA-W-2187,1850 DUNCAN SPRINGS RD,HOPLAND,CA,95449,MENDOCINO,38.945043,-123.126454
/CA/Sonoma/SEBASTOPOL/MANZANA-PRODUCTS-CO-INC/,MANZANA PRODUCTS CO. INC.,MANZANA PRODUCTS CO. INC.,CA-W-21870,9141 GREEN VALLEY RD,SEBASTOPOL,CA,95472,Sonoma,38.444201,-122.872754
/CA/Napa/SAINT-HELENA/BOB-BOLAN-WINES/,BOB BOLAN WINES,ROBERT BOLAN,CA-W-21871,975 DEER PARK RD,SAINT HELENA,CA,94574,Napa,38.551092,-122.470918
/CA/Sonoma/SONOMA/DEUTSCH-FAMILY-WINE-&-SPIRITS/,DEUTSCH FAMILY WINE & SPIRITS,W.J. DEUTSCH & SONS LTD.,CA-W-21872,21684 8TH ST E,SONOMA,CA,95476,Sonoma,38.259845,-122.436705
/CA/SOLANO/FAIRFIELD/ROCK-WREN/,ROCK WREN,ROCK WREN WINERY LLC,CA-W-21873,499 EDISON CT,FAIRFIELD,CA,94534,SOLANO,38.205448,-122.142419
/CA/SANTA-BARBARA/SANTA-MARIA/ALLAN-HANCOCK-COLLEGE-VITICULTURE-&-ENOLOGY-FOUNDATION/,ALLAN HANCOCK COLLEGE VITICULTURE & ENOLOGY FOUNDATION,ALLAN HANCOCK COLLEGE VITICULTURE & ENOLOGY FOUNDATION,CA-W-21874,800 S COLLEGE DR,SANTA MARIA,CA,93454,SANTA BARBARA,34.943735,-120.421522
/CA/Amador/PLYMOUTH/SCHMITZ-WINES/,SCHMITZ WINES,PAUL SCHMITZ,CA-W-21875,17585 STATE 49 HWY,PLYMOUTH,CA,95669,Amador,38.464304,-120.856922
/CA/NAPA/AMERICAN-CANYON/VINTAGE-SUPPLY-PARTNERS-LLC/,VINTAGE SUPPLY PARTNERS LLC,VINTAGE SUPPLY PARTNERS LLC,CA-W-21876,205 JIM OSWALT WAY,AMERICAN CANYON,CA,94503,NAPA,38.194503,-122.277643
/CA//RAMONA/GHOST-HORSE-VINEYARD/,GHOST HORSE VINEYARD,DENISE AWREY AND MICHAEL AWREY,CA-W-21877,828 PILE ST,RAMONA,CA,92065,,33.069306,-116.842028
/CA/Napa/OAKVILLE/MILLIKEN-CREEK-VINEYARDS/,MILLIKEN CREEK VINEYARDS,JAMES E. COLLINS & DOROTHEA MCFARLAND,CA-W-21878,7554 ST. HELENA HWY,OAKVILLE,CA,94562,Napa,38.424935,-122.391536
/CA/SAN-LUIS-OBISPO/SAN-LUIS-OBISPO/SEXTANT-WINES/,SEXTANT WINES,RBZ VINEYARDS LLC,CA-W-21879,1653 OLD PRICE CANYON RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,35.202275,-120.612176
/CA/SAN-FRANCISCO/SAN-FRANCISCO/TIMARK-WINES/,TIMARK WINES,SMASHING GRAPES LLC,CA-W-21880,2455 3RD ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO,37.758543,-122.387995
/CA/SANTA-BARBARA/SANTA-MARIA/VINO-VAN/,VINO VAN,CHRISTIAN GARVIN,CA-W-21881,3130 SKYWAY DR,SANTA MARIA,CA,93455,SANTA BARBARA,34.903056,-120.449154
/CA/Sonoma/HEALDSBURG/GRAPESEED-WINE-FUND-LLC/,GRAPESEED WINE FUND LLC,GRAPESEED WINE FUND LLC,CA-W-21882,3805 LAMBERT BRIDGE RD,HEALDSBURG,CA,95448,Sonoma,38.653441,-122.92598
/CA/Sonoma/SANTA-ROSA/TOM-MACKEY-CELLARS/,TOM MACKEY CELLARS,TOM MACKEY CELLARS LLC,CA-W-21883,3360 COFFEY LN,SANTA ROSA,CA,95403,Sonoma,38.472261,-122.744474
/CA/Lake/CLEARLAKE-OAKS/ET-AL-WINES/,ET AL. WINES,ET AL WINES INC.,CA-W-21884,500 OLD LONG VALLEY RD,CLEARLAKE OAKS,CA,95423,Lake,39.029807,-122.580792
/CA/SONOMA/SEBASTOPOL/ALQUIMISTA-CELLARS-LLC/,ALQUIMISTA CELLARS LLC,ALQUIMISTA CELLARS LLC,CA-W-21885,2064 GRAVENSTEIN HWY N,SEBASTOPOL,CA,95472,SONOMA,38.424216,-122.848438
/CA/Napa/ST.-HELENA/CELLAR-D/,CELLAR D,CELLAR D LLC,CA-W-21886,105 ZINFANDEL LN,ST. HELENA,CA,94574,Napa,38.488986,-122.428292
/CA/NAPA/ST-HELENA/D-&-F-VINEYARDS-LLC/,D & F VINEYARDS LLC,D & F VINEYARDS LLC,CA-W-21887,401 S ST HELENA HWY,ST HELENA,CA,94574,NAPA,38.48899,-122.453103
/CA/SAN-LUIS-OBISPO/PASO-ROBLES/KZ-CELLARS/,KZ CELLARS,ZEVENBERGEN CELLARS LLC,CA-W-21888,2540 & 2550 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.660591,-120.651574
/CA/SAN-LUIS-OBISPO/PASO-ROBLES/DRACAENA-WINES-LLC/,DRACAENA WINES LLC,DRACAENA WINES LLC,CA-W-21890,2540 & 2550 DRY CREEK RD.,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.660591,-120.651574
/CA/SANTA-BARBARA/ORCUTT/AETHER-WINE-COMPANY/,AETHER WINE COMPANY,BIANCHETTI & FINK LLC,CA-W-21891,9050 SAN ANTONIO RD,ORCUTT,CA,93455,SANTA BARBARA,34.766147,-120.435202
/CA/Sonoma/SANTA-ROSA/BARBER-CELLARS/,BARBER CELLARS,JONATHAN MICHAEL BARBER,CA-W-21893,3360 COFFEY LN,SANTA ROSA,CA,95403,Sonoma,38.472261,-122.744474
